head,relation,tail
粘连,has_Measures,是否偏移、脱落、变形等，如发现上述问题要及时修正，问题较严重修正困难时，要及时通知预制厂负责人
粘连,has_Measures,密实而不离析
粘连,has_Measures,在养护期间，应严格控制管片的养护环境，保持养护温度和湿度的稳定，并定期检测管片的强度发展情况，养护效果的稳定和可靠
粘连,appear_on_location,右线五十环
粘连,has_Measures,需对孔洞缺陷处部位加强巡查并做好风险提示牌。
粘连,has_Measures,制定严格的升降温制度
粘连,has_Measures,混凝土工程冬期施工时，需对混凝土生产人员进行专门培训，严格按冬期施工规范要求进行混凝土的生产和浇筑
粘连,appear_on_location,左线一环
粘连,has_Measures,检漏检验：每50环抽查1块
粘连,has_Measures,焊机工作电流不得大于300
粘连,affect_compnent,焊丝盘
粘连,has_Measures,现场已下发偏位错台位置整改通知单，需跟踪闭合。
粘连,has_Measures,严格控制混凝土搅拌与成型环节，以提高钢纤维混凝土管片的生产质量
粘连,appear_on_location,管片侧面
粘连,appear_on_location,端面
粘连,has_Measures,对偏位错台位置部位已安排专项验收，请相关责任人签字确认。
粘连,appear_on_location,拱脚位置
粘连,appear_on_location,上行线二十环
粘连,has_Measures,监理旁站
粘连,affect_compnent,止水条
粘连,has_Measures,移位的现象应该及时停止加工进程，以快捷高效的手段处理这些突发问题后，抢在混凝土开始凝结之前再次恢复加工，这样可以避免一些突发状况下由于人员的松懈大意造成的产品损耗浪费，同时也能够保证加工效率
粘连,has_Measures,在生产过程中通过调节水温进行混凝土生产温度控制生产，冬天加热水夏天加冰水来保证混凝土温度，让气泡比较利于排出
粘连,has_Measures,过程的温度控制，确保管片降温速率，试验室及时跟踪管片
粘连,has_Measures,水池养护过程中要覆盖水池并保证水温在（20±2）
粘连,has_Measures,加强沟通做好交接班记录
粘连,has_Measures,对螺栓松动位置部位已安排专项验收，请相关责任人签字确认。
粘连,appear_on_location,右线四十二环
粘连,has_Measures,建议对渗漏水点进行加固处理并上报监理。
粘连,appear_on_location,底板中部
粘连,has_Measures,加大管理人员的现场监督力度
粘连,has_Measures,建议对蜂窝麻面区域进行加固处理并上报监理。
粘连,affect_compnent,拼缝
粘连,appear_on_location,内弯弧面
粘连,appear_on_location,右面端面
粘连,has_Measures,采用固定台座法生产大直径管片时，应采用聚羧酸高性能或高效
粘连,has_Measures,调整凝结时间的早强成分不得使用早强剂代替
粘连,has_Measures,通过对钢筋混凝土管片生产工艺与质量管理的研究，通过加强原材料管理、实施生产过程中的实时监控、完善缺陷修复机制等手段，有效提升了管片的质量稳定性
粘连,has_Measures,现场已下发蜂窝麻面区域整改通知单，需跟踪闭合。
粘连,has_Measures,需对掉角破损处部位加强巡查并做好风险提示牌。
粘连,has_Measures,模具在发货前及进厂后必须分别按钢模的加工合同进行其宽度、弧弦长、对角线、环面角度等精度控制指标进行验收与检测
粘连,has_Measures,模具必须采用专门的车辆进行运输
粘连,affect_compnent,键槽管片
空洞,has_Measures,在浇筑以后利用振捣棒充分
空洞,affect_compnent,环管片
空洞,has_Measures,要求施工班组对螺栓松动位置区域实施临时支护措施。
空洞,appear_on_location,混凝土表面
空洞,appear_on_location,侧墙
空洞,appear_on_location,左线32环
空洞,has_Measures,要求施工班组对裂缝扩展段区域实施临时支护措施。
空洞,affect_compnent,止水带
空洞,has_Measures,安排人员每天测定环境
空洞,appear_on_location,注浆孔附近
空洞,appear_on_location,盾构到达段
空洞,appear_on_location,止水槽
空洞,has_Measures,要求施工班组对孔洞缺陷处区域实施临时支护措施。
空洞,affect_compnent,加宽管片
空洞,has_Measures,班组自检
空洞,appear_on_location,右线15环
空洞,has_Measures,及时调整混凝土
空洞,has_Measures,搅拌时先投入砂、石和水，再加入水泥，避免水泥直接与热水搅拌，以免产生假凝现象
空洞,has_Measures,"厚大型管片宜采取分层振捣的方式,根据模具大小合理布置附着式振动器,合理设定振动频率,以保障混凝土浇筑质量"
空洞,appear_on_location,侧模
空洞,has_Measures,对蜂窝麻面区域部位已安排专项验收，请相关责任人签字确认。
空洞,appear_on_location,底板
空洞,appear_on_location,端板
空洞,affect_compnent,钢筋笼
空洞,has_Measures,预留的4个钢筋起吊环上，保证钢筋笼在水平方向上不发生偏移，
空洞,has_Measures,外弧向上，内弧向下，不可随便摆放，不可乱挂吊点，防止成型的
空洞,has_Measures,出现扭曲变形情况
空洞,appear_on_location,拱顶
空洞,has_Measures,实时监控体系
空洞,has_Measures,钢筋骨架用四点吊钩吊至指定区域按型号堆放整齐
空洞,has_Measures,应立即开展螺栓松动位置复核并形成整改记录。
空洞,affect_compnent,预埋件
空洞,affect_compnent,环片
空洞,has_Measures,应立即开展偏位错台位置复核并形成整改记录。
空洞,has_Measures,管片养护：①、按工艺规定，控制好静、升、恒、降四阶段蒸养过程，规范如实填写蒸养记录
空洞,appear_on_location,接口处
空洞,has_Measures,要求施工班组对蜂窝麻面区域区域实施临时支护措施。
空洞,appear_on_location,外侧拱部
空洞,has_Measures,质量检查表
空洞,has_Measures,对孔洞缺陷处部位已安排专项验收，请相关责任人签字确认。
空洞,has_Measures,监理抽检
空洞,affect_compnent,钢筋笼骨架
空洞,affect_compnent,钢筋骨架
空洞,has_Measures,"制定设备机具保养手册,定期对设备进行保养"
空洞,has_Measures,质量验收记录
空洞,has_Measures,质量员复核
空洞,affect_compnent,管片
空洞,affect_compnent,拱顶管片
空洞,has_Measures,应立即开展裂缝扩展段复核并形成整改记录。
空洞,appear_on_location,混凝土的切割端面
空洞,appear_on_location,构件靠模的侧面
空洞,has_Measures,当地铁管片浇筑成型后，不可急于脱模操作，而是要观察对应试块在同等条件下的养护情况，检验其具体的抗压强度系数是否符合脱模参数指标，如果达到可脱模性能再进行脱模以及吊运
空洞,has_Measures,"二次振捣周边混凝土,以提高排气"
空洞,has_Measures,对密封不严部位部位已安排专项验收，请相关责任人签字确认。
空洞,appear_on_location,止水槽侧面
空洞,has_Measures,需对裂缝扩展段部位加强巡查并做好风险提示牌。
空洞,has_Measures,建议对密封不严部位进行加固处理并上报监理。
空洞,has_Measures,应立即开展掉角破损处复核并形成整改记录。
空洞,appear_on_location,盾构始发段
空洞,appear_on_location,左线三十环
空洞,appear_on_location,3号盾构井
空洞,appear_on_location,内面侧
空洞,appear_on_location,下行线十五环
空洞,has_Measures,现场已下发裂缝扩展段整改通知单，需跟踪闭合。
空洞,has_Measures,应立即开展蜂窝麻面区域复核并形成整改记录。
空洞,has_Measures,需对密封不严部位部位加强巡查并做好风险提示牌。
空洞,has_Measures,体积稍大的先凿除蜂窝处松散混凝土颗粒，用水洗刷干净后再用水泥砂浆掺修补胶修补
空洞,appear_on_location,拱腰位置
空洞,has_Measures,过程中，必须确保混凝土的配合比例精准，严格按照设计要求进行搅拌，混凝土的成型也需要注意各种细节，以保证管片的质量
空洞,has_Measures,"做好施工人员的技术交底和培训工作,定期进行考核"
空洞,affect_compnent,终止环管片
空洞,appear_on_location,右线十环
空洞,affect_compnent,螺栓孔
空洞,has_Measures,监理停工令
空洞,appear_on_location,钢筋表面
空洞,has_Measures,制定详细的验收标准及抽检计划
空洞,has_Measures,钢筋要保持平直没有局部的弯折现象
空洞,has_Measures,管片应按生产日期及型号排列堆放整齐
空洞,has_Measures,现场已下发渗漏水点整改通知单，需跟踪闭合。
空洞,has_Measures,在混凝土浇注过程中还要密切观察
空洞,has_Measures,是否偏移、脱落、变形等，如发现上述问题要及时修正，问题较严重修正困难时，要及时通知预制厂负责人
空洞,has_Measures,密实而不离析
空洞,has_Measures,在养护期间，应严格控制管片的养护环境，保持养护温度和湿度的稳定，并定期检测管片的强度发展情况，养护效果的稳定和可靠
空洞,appear_on_location,右线五十环
空洞,has_Measures,需对孔洞缺陷处部位加强巡查并做好风险提示牌。
空洞,has_Measures,制定严格的升降温制度
空洞,has_Measures,混凝土工程冬期施工时，需对混凝土生产人员进行专门培训，严格按冬期施工规范要求进行混凝土的生产和浇筑
空洞,appear_on_location,左线一环
空洞,has_Measures,检漏检验：每50环抽查1块
空洞,has_Measures,焊机工作电流不得大于300
空洞,affect_compnent,焊丝盘
空洞,has_Measures,现场已下发偏位错台位置整改通知单，需跟踪闭合。
空洞,has_Measures,严格控制混凝土搅拌与成型环节，以提高钢纤维混凝土管片的生产质量
空洞,appear_on_location,管片侧面
空洞,appear_on_location,端面
空洞,has_Measures,对偏位错台位置部位已安排专项验收，请相关责任人签字确认。
空洞,appear_on_location,拱脚位置
空洞,appear_on_location,上行线二十环
空洞,has_Measures,监理旁站
空洞,affect_compnent,止水条
空洞,has_Measures,移位的现象应该及时停止加工进程，以快捷高效的手段处理这些突发问题后，抢在混凝土开始凝结之前再次恢复加工，这样可以避免一些突发状况下由于人员的松懈大意造成的产品损耗浪费，同时也能够保证加工效率
空洞,has_Measures,在生产过程中通过调节水温进行混凝土生产温度控制生产，冬天加热水夏天加冰水来保证混凝土温度，让气泡比较利于排出
空洞,has_Measures,过程的温度控制，确保管片降温速率，试验室及时跟踪管片
空洞,has_Measures,水池养护过程中要覆盖水池并保证水温在（20±2）
空洞,has_Measures,加强沟通做好交接班记录
空洞,has_Measures,对螺栓松动位置部位已安排专项验收，请相关责任人签字确认。
空洞,appear_on_location,右线四十二环
空洞,has_Measures,建议对渗漏水点进行加固处理并上报监理。
空洞,appear_on_location,底板中部
空洞,has_Measures,加大管理人员的现场监督力度
空洞,has_Measures,建议对蜂窝麻面区域进行加固处理并上报监理。
空洞,affect_compnent,拼缝
空洞,appear_on_location,内弯弧面
空洞,appear_on_location,右面端面
空洞,has_Measures,采用固定台座法生产大直径管片时，应采用聚羧酸高性能或高效
空洞,has_Measures,调整凝结时间的早强成分不得使用早强剂代替
空洞,has_Measures,通过对钢筋混凝土管片生产工艺与质量管理的研究，通过加强原材料管理、实施生产过程中的实时监控、完善缺陷修复机制等手段，有效提升了管片的质量稳定性
空洞,has_Measures,现场已下发蜂窝麻面区域整改通知单，需跟踪闭合。
空洞,has_Measures,需对掉角破损处部位加强巡查并做好风险提示牌。
空洞,has_Measures,模具在发货前及进厂后必须分别按钢模的加工合同进行其宽度、弧弦长、对角线、环面角度等精度控制指标进行验收与检测
空洞,has_Measures,模具必须采用专门的车辆进行运输
空洞,affect_compnent,键槽管片
蜂窝,has_Measures,在浇筑以后利用振捣棒充分
蜂窝,affect_compnent,环管片
蜂窝,has_Measures,要求施工班组对螺栓松动位置区域实施临时支护措施。
蜂窝,appear_on_location,混凝土表面
蜂窝,appear_on_location,侧墙
蜂窝,appear_on_location,左线32环
蜂窝,has_Measures,要求施工班组对裂缝扩展段区域实施临时支护措施。
蜂窝,affect_compnent,止水带
蜂窝,has_Measures,安排人员每天测定环境
蜂窝,appear_on_location,注浆孔附近
蜂窝,appear_on_location,盾构到达段
蜂窝,appear_on_location,止水槽
蜂窝,has_Measures,要求施工班组对孔洞缺陷处区域实施临时支护措施。
蜂窝,affect_compnent,加宽管片
蜂窝,has_Measures,班组自检
蜂窝,appear_on_location,右线15环
蜂窝,has_Measures,及时调整混凝土
蜂窝,has_Measures,搅拌时先投入砂、石和水，再加入水泥，避免水泥直接与热水搅拌，以免产生假凝现象
蜂窝,has_Measures,"厚大型管片宜采取分层振捣的方式,根据模具大小合理布置附着式振动器,合理设定振动频率,以保障混凝土浇筑质量"
蜂窝,appear_on_location,侧模
蜂窝,has_Measures,对蜂窝麻面区域部位已安排专项验收，请相关责任人签字确认。
蜂窝,appear_on_location,底板
蜂窝,appear_on_location,端板
蜂窝,affect_compnent,钢筋笼
蜂窝,has_Measures,预留的4个钢筋起吊环上，保证钢筋笼在水平方向上不发生偏移，
蜂窝,has_Measures,外弧向上，内弧向下，不可随便摆放，不可乱挂吊点，防止成型的
蜂窝,has_Measures,出现扭曲变形情况
蜂窝,appear_on_location,拱顶
蜂窝,has_Measures,实时监控体系
蜂窝,has_Measures,钢筋骨架用四点吊钩吊至指定区域按型号堆放整齐
蜂窝,has_Measures,应立即开展螺栓松动位置复核并形成整改记录。
蜂窝,affect_compnent,预埋件
蜂窝,affect_compnent,环片
蜂窝,has_Measures,应立即开展偏位错台位置复核并形成整改记录。
蜂窝,has_Measures,管片养护：①、按工艺规定，控制好静、升、恒、降四阶段蒸养过程，规范如实填写蒸养记录
